Iteration,Loss,GradNorm,TimeMs
730,0.0590481,0.0062776,26352
735,0.05904,0.00627538,26526.1
740,0.059032,0.00627461,26708.9
745,0.0590239,0.00627266,26892.3
750,0.0590159,0.00626936,27075.2
755,0.0590079,0.00626685,27253
760,0.0589998,0.00626432,27435.2
765,0.0589934,0.00625246,27614.9
770,0.058987,0.00624352,27795.7
775,0.0589806,0.00624211,27976
780,0.0589742,0.00623958,28155.5
785,0.0589678,0.00623738,28338.7
790,0.0589614,0.00623796,28520.9
795,0.058955,0.00623828,28695.8
800,0.0589486,0.0062359,28878.5
