Iteration,Loss,GradNorm,TimeMs
123,0.360468,0.292295,4087.95
124,0.359616,0.290825,4119.46
125,0.358772,0.289443,4151.1
126,0.357936,0.287929,4182.66
127,0.357109,0.286363,4214.27
128,0.356291,0.285007,4245.82
129,0.355481,0.283621,4277.52
130,0.354679,0.282152,4309.19
131,0.353885,0.280828,4340.74
132,0.353098,0.279494,4372.27
133,0.352318,0.278257,4404.84
134,0.351546,0.277116,4436.34
135,0.35078,0.275925,4467.98
136,0.35002,0.274711,4499.49
137,0.349267,0.273651,4531.12
138,0.348519,0.272451,4562.67
139,0.347779,0.271259,4594.16
140,0.347045,0.269981,4625.71
141,0.346317,0.268816,4657.36
142,0.345596,0.267766,4688.87
143,0.344881,0.266533,4720.46
144,0.344172,0.265418,4752.09
145,0.343469,0.264268,4783.56
146,0.342773,0.263085,4821.19
147,0.342082,0.261874,4871.35
148,0.341398,0.260722,4908.8
149,0.340719,0.259692,4940.36
150,0.340046,0.25864,4971.91
151,0.339378,0.257573,5003.45
152,0.338716,0.256654,5034.97
153,0.338059,0.255666,5066.54
154,0.337407,0.254662,5098.06
155,0.336759,0.253656,5129.68
156,0.336117,0.252772,5161.46
157,0.33548,0.251686,5193.06
158,0.334847,0.250691,5224.56
159,0.33422,0.249776,5256.13
160,0.333597,0.248829,5287.71
161,0.332979,0.247785,5319.26
162,0.332367,0.246774,5350.79
163,0.331759,0.245722,5393.58
164,0.331156,0.244871,5425.11
165,0.330558,0.243832,5456.64
166,0.329965,0.242841,5488.21
167,0.329376,0.241971,5519.75
168,0.328792,0.241065,5551.24
169,0.328212,0.24019,5582.88
170,0.327636,0.239404,5614.35
171,0.327064,0.238549,5645.85
172,0.326496,0.237607,5677.54
173,0.325932,0.236716,5709.15
174,0.325373,0.235736,5740.69
175,0.324818,0.234838,5772.26
176,0.324268,0.233915,5803.74
177,0.323722,0.233074,5835.3
178,0.323179,0.232316,5866.81
179,0.322641,0.231536,5906.14
180,0.322106,0.230622,5938.39
181,0.321575,0.22977,5975.88
182,0.321048,0.22896,6007.46
183,0.320524,0.228215,6039.1
184,0.320004,0.227505,6070.67
185,0.319488,0.226792,6102.26
186,0.318974,0.226093,6133.94
187,0.318464,0.225344,6165.45
188,0.317957,0.224595,6197.32
189,0.317453,0.223815,6228.85
190,0.316953,0.223163,6260.65
191,0.316456,0.222466,6292.21
192,0.315962,0.221736,6323.76
193,0.315471,0.220982,6355.47
194,0.314983,0.220326,6387.14
195,0.314499,0.219574,6418.65
196,0.314017,0.218816,6450.18
197,0.313539,0.218124,6481.66
198,0.313064,0.217477,6513.18
199,0.312592,0.216787,6544.75
200,0.312123,0.216101,6576.27
201,0.311657,0.215363,6607.81
202,0.311194,0.214697,6639.44
203,0.310733,0.214109,6670.97
204,0.310276,0.213488,6702.74
205,0.30982,0.212894,6734.27
206,0.309368,0.212346,6765.81
207,0.308917,0.211722,6797.31
208,0.30847,0.211146,6828.81
209,0.308025,0.210493,6860.32
210,0.307582,0.209797,6895.84
211,0.307143,0.209067,6935.11
212,0.306707,0.208411,6970.84
213,0.306273,0.20779,7005.91
214,0.305842,0.20717,7041.48
215,0.305413,0.206602,7073
216,0.304987,0.205969,7104.5
217,0.304564,0.205343,7136.11
218,0.304143,0.20473,7167.69
219,0.303724,0.204168,7199.27
220,0.303308,0.203496,7230.78
221,0.302894,0.202972,7262.68
222,0.302483,0.202393,7294.18
223,0.302074,0.201802,7325.74
224,0.301667,0.201116,7357.25
225,0.301263,0.2005,7388.88
226,0.300862,0.199906,7420.41
227,0.300463,0.199356,7451.96
228,0.300066,0.198807,7483.46
229,0.299671,0.198309,7515.13
230,0.299278,0.197768,7546.7
231,0.298888,0.197149,7578.21
232,0.2985,0.196486,7609.69
233,0.298114,0.195988,7641.16
234,0.297731,0.195522,7672.65
235,0.297349,0.194981,7704.26
236,0.296969,0.19441,7735.89
237,0.296592,0.19395,7767.46
238,0.296216,0.193483,7798.94
239,0.295842,0.192939,7830.45
240,0.295471,0.192383,7861.94
241,0.295101,0.19183,7893.41
242,0.294733,0.191326,7924.94
243,0.294368,0.190801,7956.57
244,0.294004,0.190271,7988.15
245,0.293643,0.18976,8019.72
246,0.293283,0.189284,8053.85
247,0.292925,0.188866,8085.41
248,0.292569,0.188361,8122.1
249,0.292215,0.187918,8153.6
250,0.291862,0.187402,8185.31
251,0.291511,0.186926,8217.22
252,0.291162,0.186457,8248.76
253,0.290815,0.18607,8280.45
254,0.290469,0.18559,8311.93
255,0.290125,0.185057,8343.44
256,0.289783,0.184611,8374.96
257,0.289443,0.184142,8406.62
258,0.289104,0.183738,8450.79
259,0.288767,0.183204,8482.23
260,0.288432,0.182731,8513.76
261,0.288098,0.182281,8545.33
262,0.287766,0.18189,8576.87
263,0.287436,0.181495,8608.37
264,0.287107,0.181008,8639.96
265,0.28678,0.180574,8671.5
266,0.286454,0.180094,8703.25
267,0.28613,0.179773,8735.07
268,0.285807,0.179353,8766.59
269,0.285486,0.178891,8798.13
270,0.285166,0.17839,8829.64
271,0.284849,0.177952,8861.27
272,0.284532,0.177484,8892.77
273,0.284218,0.176971,8924.34
274,0.283905,0.176484,8955.94
275,0.283594,0.176075,8987.46
276,0.283284,0.17564,9018.97
277,0.282976,0.175236,9050.54
278,0.282669,0.174913,9082.05
279,0.282364,0.174501,9119.36
280,0.28206,0.174103,9150.88
281,0.281757,0.173737,9188.41
282,0.281455,0.173309,9219.95
283,0.281155,0.17286,9251.7
284,0.280857,0.17249,9283.44
285,0.28056,0.172111,9315.05
286,0.280264,0.171663,9346.58
287,0.27997,0.171262,9379.04
288,0.279677,0.170873,9410.5
289,0.279385,0.170497,9442.03
290,0.279095,0.170105,9473.5
291,0.278806,0.169764,9505.06
292,0.278518,0.169339,9536.79
293,0.278231,0.168925,9568.39
294,0.277946,0.168614,9599.93
295,0.277662,0.168272,9631.46
296,0.277379,0.167872,9662.92
297,0.277098,0.167449,9694.51
298,0.276818,0.16711,9726.08
299,0.276539,0.166765,9757.81
300,0.276261,0.166435,9789.3
301,0.275984,0.166034,9820.84
302,0.275709,0.165697,9852.34
303,0.275435,0.165359,9883.82
304,0.275162,0.164976,9915.77
305,0.27489,0.164637,9947.37
306,0.274619,0.164321,9991.71
307,0.274349,0.163956,10023.2
308,0.274081,0.163643,10054.8
309,0.273813,0.163296,10086.3
310,0.273547,0.162954,10117.8
311,0.273281,0.162665,10149.4
312,0.273017,0.162245,10186.4
313,0.272754,0.161872,10218
314,0.272493,0.161495,10254.9
315,0.272232,0.161206,10286.4
316,0.271972,0.160817,10318
317,0.271714,0.160546,10349.5
318,0.271457,0.16021,10381.9
319,0.2712,0.159822,10413.5
320,0.270945,0.159466,10445.2
321,0.270691,0.159114,10476.8
322,0.270438,0.158805,10508.3
323,0.270186,0.158526,10539.8
324,0.269935,0.158171,10571.4
325,0.269685,0.157855,10602.9
326,0.269436,0.157626,10634.4
327,0.269188,0.157311,10665.9
328,0.268941,0.156969,10697.4
329,0.268695,0.156682,10729
330,0.268449,0.156343,10760.6
331,0.268205,0.156014,10792.2
332,0.267962,0.155724,10823.7
333,0.26772,0.155384,10855.2
334,0.267479,0.155061,10886.8
335,0.267238,0.154799,10918.3
336,0.266999,0.154488,10949.9
337,0.266761,0.154203,10981.4
338,0.266523,0.153908,11012.9
339,0.266286,0.153523,11044.4
340,0.266051,0.153182,11076
341,0.265817,0.152853,11107.5
342,0.265583,0.152542,11139.1
343,0.265351,0.152282,11170.6
344,0.265119,0.152053,11202.4
345,0.264888,0.151813,11233.9
346,0.264658,0.151527,11274.4
347,0.264428,0.151269,11312.3
348,0.2642,0.150979,11343.9
349,0.263972,0.150704,11375.5
350,0.263745,0.150435,11407.2
351,0.263519,0.150107,11438.7
352,0.263294,0.149796,11470.2
353,0.26307,0.149506,11508.2
354,0.262846,0.149256,11542
355,0.262624,0.149031,11573.5
356,0.262402,0.148751,11605
357,0.262181,0.14851,11636.6
358,0.26196,0.148221,11668.1
359,0.261741,0.147961,11699.7
360,0.261522,0.147697,11731.3
361,0.261304,0.147373,11762.8
362,0.261087,0.147105,11794.4
363,0.260871,0.146822,11825.9
364,0.260656,0.146577,11857.4
365,0.260441,0.146346,11888.9
366,0.260227,0.146141,11920.5
367,0.260014,0.145918,11952.2
368,0.259801,0.14569,11983.7
369,0.259589,0.145428,12015.3
370,0.259378,0.145181,12046.9
371,0.259167,0.144897,12078.5
372,0.258957,0.144651,12110
373,0.258748,0.144413,12141.6
374,0.25854,0.14417,12173.1
375,0.258332,0.143943,12204.7
376,0.258125,0.14372,12236.2
377,0.257919,0.143482,12268.1
378,0.257713,0.143257,12299.8
379,0.257508,0.142996,12337.1
380,0.257304,0.14278,12369.1
381,0.2571,0.142552,12404.2
382,0.256897,0.142271,12435.7
383,0.256695,0.142067,12467.2
384,0.256493,0.141872,12498.8
385,0.256292,0.141626,12530.4
386,0.256092,0.141374,12562.2
387,0.255892,0.14114,12593.7
388,0.255693,0.14093,12625.2
389,0.255494,0.140672,12656.8
390,0.255297,0.140471,12688.2
391,0.255099,0.140253,12719.8
392,0.254903,0.140053,12751.4
393,0.254707,0.139845,12782.9
394,0.254511,0.139633,12814.7
395,0.254317,0.139401,12846.3
396,0.254122,0.139168,12877.8
397,0.253929,0.138899,12909.3
398,0.253736,0.138694,12940.8
399,0.253544,0.138487,12972.4
400,0.253352,0.138236,13004
401,0.253161,0.138008,13042.2
402,0.252971,0.137769,13078.6
403,0.252781,0.13754,13110.1
404,0.252592,0.137337,13141.7
405,0.252404,0.137097,13173.4
406,0.252216,0.136851,13205
407,0.252029,0.136621,13236.5
408,0.251843,0.136412,13268.1
409,0.251657,0.136153,13299.7
410,0.251471,0.135955,13331.3
411,0.251287,0.135719,13362.8
412,0.251103,0.135501,13404.9
413,0.250919,0.135267,13440.2
414,0.250736,0.135044,13472.6
415,0.250554,0.134797,13504.4
416,0.250373,0.134606,13536.1
417,0.250192,0.134377,13567.6
418,0.250011,0.134156,13599.1
419,0.249831,0.133947,13630.6
420,0.249652,0.133748,13662.2
421,0.249473,0.133544,13693.8
422,0.249295,0.13335,13725.5
423,0.249117,0.133138,13757.1
424,0.24894,0.132969,13788.5
425,0.248764,0.132733,13820.2
426,0.248588,0.132537,13851.7
427,0.248412,0.132351,13883.2
428,0.248237,0.132162,13914.8
429,0.248063,0.132015,13946.6
430,0.247888,0.131849,13978.1
431,0.247715,0.131664,14009.6
432,0.247541,0.131464,14041.1
433,0.247369,0.131263,14072.6
434,0.247197,0.131102,14104.2
435,0.247025,0.130943,14135.7
436,0.246853,0.130723,14167.2
437,0.246683,0.130521,14198.7
438,0.246512,0.130354,14230.3
439,0.246343,0.130159,14262
440,0.246173,0.129912,14293.5
441,0.246005,0.129723,14325.2
442,0.245837,0.129537,14356.8
443,0.245669,0.129339,14388.7
444,0.245502,0.129171,14420.2
445,0.245335,0.129006,14451.8
446,0.245169,0.128807,14488.4
447,0.245003,0.128635,14519.8
448,0.244838,0.128478,14557.7
449,0.244673,0.128248,14602.2
450,0.244508,0.128111,14633.7
451,0.244344,0.12792,14665.3
452,0.244181,0.127768,14696.8
453,0.244018,0.127567,14728.5
454,0.243855,0.127311,14760
455,0.243693,0.127144,14791.6
456,0.243532,0.126986,14823.1
457,0.24337,0.126839,14854.6
458,0.24321,0.126633,14886.2
459,0.243049,0.126458,14917.7
460,0.24289,0.126287,14949.3
461,0.24273,0.126106,14980.9
462,0.242571,0.125939,15012.4
463,0.242413,0.125774,15043.9
464,0.242255,0.125603,15075.5
465,0.242097,0.125411,15107
466,0.24194,0.125253,15138.6
467,0.241783,0.125107,15170.2
468,0.241627,0.124926,15201.8
469,0.241471,0.124771,15233.3
470,0.241315,0.12462,15265
471,0.24116,0.124436,15296.6
472,0.241005,0.124266,15328.2
473,0.240851,0.124098,15360
474,0.240697,0.123905,15392.5
475,0.240544,0.12376,15424
476,0.240391,0.123549,15455.6
477,0.240238,0.123411,15487.1
478,0.240086,0.123216,15518.7
479,0.239934,0.123066,15550.3
480,0.239783,0.122949,15586
481,0.239632,0.122783,15620.8
482,0.239481,0.122556,15652.4
483,0.239331,0.122376,15683.9
484,0.239181,0.122211,15715.5
485,0.239032,0.122082,15747.1
486,0.238883,0.121941,15778.7
487,0.238734,0.121787,15810.3
488,0.238586,0.121641,15841.7
489,0.238438,0.121489,15873.3
490,0.238291,0.121345,15904.8
491,0.238144,0.121196,15936.4
492,0.237997,0.12103,15967.9
493,0.237851,0.120853,15999.4
494,0.237705,0.120729,16030.9
495,0.237559,0.12059,16062.4
496,0.237414,0.120431,16097.2
497,0.237269,0.120279,16140.5
498,0.237124,0.120136,16172
499,0.23698,0.119987,16203.9
500,0.236836,0.119846,16235.4
501,0.236692,0.119677,16267.1
502,0.236549,0.119536,16298.6
503,0.236406,0.119363,16330.3
504,0.236264,0.119229,16361.9
505,0.236122,0.119055,16394.4
506,0.23598,0.118943,16425.9
507,0.235839,0.118801,16469.3
508,0.235698,0.118642,16515.2
509,0.235557,0.118449,16570.2
510,0.235417,0.118285,16609.6
511,0.235277,0.118105,16647.1
512,0.235138,0.11798,16685.3
513,0.234999,0.117847,16717
514,0.23486,0.117703,16748.5
515,0.234722,0.117576,16780
516,0.234583,0.117411,16813.2
517,0.234446,0.117255,16847.5
518,0.234308,0.117102,16879.4
519,0.234171,0.116952,16910.9
520,0.234034,0.116802,16942.6
521,0.233898,0.116685,16981.5
522,0.233762,0.116516,17013
523,0.233626,0.116353,17044.6
524,0.233491,0.116229,17076.4
525,0.233356,0.116063,17117
526,0.233222,0.115861,17148.6
527,0.233087,0.115716,17180.2
528,0.232954,0.115606,17212.4
529,0.23282,0.11545,17244
530,0.232687,0.115342,17275.8
531,0.232554,0.115201,17307.3
532,0.232421,0.115056,17341.2
533,0.232289,0.114947,17372.9
534,0.232157,0.114819,17404.8
535,0.232025,0.1147,17436.3
536,0.231894,0.114579,17467.9
537,0.231762,0.114446,17499.5
538,0.231631,0.114326,17531.2
539,0.231501,0.114173,17562.7
540,0.231371,0.114083,17594.3
541,0.23124,0.11398,17625.8
542,0.231111,0.113809,17666.7
543,0.230981,0.113685,17704.9
544,0.230852,0.113579,17736.5
545,0.230723,0.113403,17776.9
546,0.230595,0.113295,17825.3
547,0.230466,0.113147,17872.5
548,0.230338,0.113019,17907.7
549,0.230211,0.112852,17939.3
550,0.230083,0.112744,17971
551,0.229956,0.112626,18014.8
552,0.22983,0.112509,18070.4
553,0.229703,0.112385,18117.9
554,0.229577,0.112277,18149.6
555,0.229451,0.112151,18181.2
556,0.229325,0.112008,18214
557,0.2292,0.111905,18245.5
558,0.229075,0.111758,18277.3
559,0.22895,0.111589,18308.9
560,0.228825,0.111497,18340.4
561,0.228701,0.111363,18372.1
562,0.228577,0.111193,18405
563,0.228454,0.111096,18449.2
564,0.22833,0.110962,18487.5
565,0.228207,0.110837,18519.2
566,0.228084,0.110684,18550.8
567,0.227962,0.110536,18582.3
568,0.22784,0.110414,18613.8
569,0.227718,0.110328,18645.3
570,0.227596,0.110212,18676.9
571,0.227475,0.110134,18708.7
572,0.227354,0.110001,18740.2
573,0.227233,0.109858,18779.5
574,0.227112,0.109775,18811
575,0.226992,0.109641,18850.7
576,0.226872,0.109502,18882.2
577,0.226752,0.109372,18914
578,0.226632,0.109281,18945.6
579,0.226513,0.109157,18977.2
580,0.226394,0.109035,19008.7
581,0.226275,0.10893,19041.9
582,0.226156,0.108834,19073.5
583,0.226038,0.108723,19127.9
584,0.22592,0.108571,19177.2
585,0.225802,0.108456,19214.7
586,0.225684,0.108332,19246.2
587,0.225567,0.108205,19278
588,0.22545,0.108085,19309.5
589,0.225333,0.108009,19341
590,0.225217,0.10793,19372.5
591,0.2251,0.107825,19405.2
592,0.224984,0.107703,19436.7
593,0.224868,0.107585,19468.2
594,0.224752,0.10751,19499.8
595,0.224637,0.107422,19531.4
596,0.224522,0.107317,19562.9
597,0.224407,0.107199,19594.6
598,0.224292,0.107049,19626.1
599,0.224177,0.106961,19657.6
600,0.224063,0.106878,19689.1
601,0.223949,0.106798,19720.6
602,0.223835,0.106714,19752.2
603,0.223721,0.106615,19783.8
604,0.223607,0.106474,19815.3
605,0.223494,0.106387,19850.5
606,0.223381,0.106306,19882.8
607,0.223268,0.106219,19920.6
608,0.223155,0.106113,19952.2
609,0.223042,0.105998,19983.8
610,0.22293,0.105892,20015.3
611,0.222818,0.105788,20046.8
612,0.222706,0.105695,20078.4
613,0.222595,0.105575,20109.9
614,0.222483,0.105477,20141.4
615,0.222372,0.105381,20173
616,0.222261,0.105271,20204.5
617,0.22215,0.105177,20236
618,0.22204,0.105068,20267.8
619,0.221929,0.104935,20299.3
620,0.221819,0.104828,20330.8
621,0.221709,0.104718,20362.4
622,0.2216,0.104654,20395
623,0.22149,0.104563,20426.8
624,0.221381,0.104483,20458.4
625,0.221272,0.10439,20490
626,0.221163,0.104292,20521.4
627,0.221054,0.10419,20553
628,0.220946,0.104091,20584.5
629,0.220838,0.10397,20616.2
630,0.220729,0.103918,20647.7
631,0.220622,0.103825,20679.2
632,0.220514,0.103731,20725.1
633,0.220406,0.103623,20757.6
634,0.220299,0.10352,20789.2
635,0.220192,0.103444,20820.7
636,0.220085,0.103317,20852.3
637,0.219978,0.103216,20883.8
638,0.219872,0.103106,20921
639,0.219765,0.103016,20952.6
640,0.219659,0.102893,20989.7
641,0.219554,0.102795,21021.3
642,0.219448,0.102697,21052.7
643,0.219343,0.102608,21084.2
644,0.219237,0.102546,21115.7
645,0.219132,0.102421,21147.2
646,0.219027,0.102356,21178.8
647,0.218923,0.102269,21210.6
648,0.218818,0.102153,21242.2
649,0.218714,0.10205,21273.7
650,0.21861,0.10195,21305.2
651,0.218506,0.101864,21336.7
652,0.218402,0.101759,21368.2
653,0.218299,0.101649,21400.8
654,0.218195,0.101599,21432.6
655,0.218092,0.101495,21464.2
656,0.217989,0.101373,21495.7
657,0.217886,0.101296,21527.2
658,0.217784,0.101205,21558.8
659,0.217681,0.101143,21590.3
660,0.217579,0.101029,21621.8
661,0.217477,0.100943,21653.4
662,0.217375,0.100838,21684.9
663,0.217274,0.100742,21716.6
664,0.217172,0.100636,21748.1
665,0.217071,0.100533,21779.6
666,0.21697,0.100394,21811.2
667,0.216869,0.100299,21842.7
668,0.216769,0.100217,21874.2
669,0.216668,0.100103,21905.7
670,0.216568,0.0999751,21937.3
671,0.216468,0.0998834,21968.9
672,0.216369,0.0997913,22007
673,0.216269,0.0996999,22043
674,0.21617,0.0995993,22074.5
675,0.216071,0.0994951,22106
676,0.215972,0.0994011,22137.6
677,0.215873,0.0992918,22169.1
678,0.215774,0.0991806,22200.6
679,0.215676,0.0991195,22232.1
680,0.215578,0.0990152,22273.6
681,0.21548,0.0989121,22305.1
682,0.215382,0.0988354,22336.6
683,0.215284,0.0987419,22368.2
684,0.215187,0.0986219,22400.7
685,0.21509,0.0985027,22432.3
686,0.214993,0.0984173,22464.1
687,0.214896,0.098317,22495.7
688,0.214799,0.0982134,22527.2
689,0.214703,0.0981052,22558.8
690,0.214607,0.0979982,22590.3
691,0.214511,0.0978784,22621.8
692,0.214415,0.0978113,22653.4
693,0.214319,0.0977287,22684.9
694,0.214224,0.097632,22716.5
695,0.214129,0.0975615,22748.1
696,0.214034,0.0974913,22779.6
697,0.213939,0.0974076,22811.1
698,0.213844,0.0973228,22842.6
699,0.213749,0.0972341,22874.1
700,0.213655,0.0971484,22905.6
701,0.21356,0.097055,22937.1
702,0.213466,0.0969602,22968.9
703,0.213372,0.0968703,23000.4
704,0.213278,0.0967907,23031.9
705,0.213185,0.0967261,23069.6
706,0.213091,0.0966333,23107.6
707,0.212998,0.0965783,23139.2
708,0.212905,0.0964957,23170.9
709,0.212812,0.0964088,23202.5
710,0.212719,0.0963558,23234
711,0.212626,0.096308,23265.7
712,0.212533,0.0961917,23297.2
713,0.212441,0.0961113,23328.8
714,0.212348,0.0960612,23360.3
715,0.212256,0.0959804,23392.9
716,0.212164,0.0958809,23424.4
717,0.212072,0.0958023,23456
718,0.21198,0.095754,23488
719,0.211889,0.0956869,23519.6
720,0.211797,0.0956007,23551.2
721,0.211706,0.0955072,23582.7
722,0.211615,0.0954047,23614.2
723,0.211524,0.0953275,23645.7
724,0.211433,0.0952886,23677.2
725,0.211342,0.0952273,23709
726,0.211251,0.0951676,23740.6
727,0.211161,0.0951017,23780.2
728,0.21107,0.0950859,23817
729,0.21098,0.0949779,23848.5
730,0.21089,0.0949055,23880.1
731,0.2108,0.0948477,23911.6
732,0.21071,0.0947843,23943.2
733,0.21062,0.0947004,23975
734,0.21053,0.0946499,24006.5
735,0.210441,0.0945671,24038.1
736,0.210351,0.0944959,24069.6
737,0.210262,0.0944516,24101.1
738,0.210173,0.0943593,24141.4
739,0.210084,0.0942727,24180.1
740,0.209995,0.0941947,24211.8
741,0.209907,0.094109,24243.3
742,0.209818,0.0940227,24275.2
743,0.20973,0.0939314,24306.7
744,0.209641,0.0938753,24338.2
745,0.209553,0.0937939,24369.8
746,0.209465,0.093769,24402.3
747,0.209378,0.09367,24433.8
748,0.20929,0.0936071,24465.4
749,0.209202,0.0935107,24497.3
750,0.209115,0.0934644,24528.8
751,0.209028,0.0933964,24560.5
752,0.20894,0.0933118,24592
753,0.208853,0.0932158,24623.5
754,0.208766,0.0931838,24655.1
755,0.20868,0.093137,24686.6
756,0.208593,0.0930824,24718.1
757,0.208506,0.0929859,24749.7
758,0.20842,0.0929069,24781.2
759,0.208334,0.0928545,24812.7
760,0.208247,0.0927777,24844.2
761,0.208161,0.0927184,24875.6
762,0.208075,0.0926415,24907.2
763,0.20799,0.0925489,24938.7
764,0.207904,0.0924719,24970.4
765,0.207819,0.0923937,25002.1
766,0.207733,0.0923055,25033.6
767,0.207648,0.0922692,25065.2
768,0.207563,0.0921885,25096.7
769,0.207478,0.0921144,25128.2
770,0.207393,0.0920369,25159.8
771,0.207309,0.0919501,25197.8
772,0.207224,0.0918747,25229.3
773,0.20714,0.0918003,25266.7
774,0.207055,0.0917425,25298.2
775,0.206971,0.0916949,25341.9
776,0.206887,0.0916679,25373.3
777,0.206803,0.0915961,25405.8
778,0.206719,0.0915029,25437.4
779,0.206636,0.091498,25469
780,0.206552,0.0914533,25501
781,0.206468,0.0913937,25532.7
782,0.206385,0.0913501,25564.2
783,0.206302,0.0912552,25595.7
784,0.206218,0.0912093,25627.3
785,0.206135,0.0911725,25658.8
786,0.206052,0.0911393,25690.3
787,0.205969,0.0910568,25721.8
788,0.205886,0.0909936,25753.4
789,0.205803,0.0909538,25784.9
790,0.205721,0.0908723,25816.5
791,0.205638,0.0907982,25848
792,0.205556,0.0907058,25879.5
793,0.205473,0.0906703,25911
794,0.205391,0.0906177,25942.6
795,0.205309,0.0905255,25974.1
796,0.205227,0.0904689,26005.6
797,0.205145,0.0903956,26037.2
798,0.205064,0.0903238,26068.7
799,0.204982,0.0902717,26100.2
800,0.204901,0.0902038,26131.7
801,0.204819,0.0901302,26163.3
802,0.204738,0.0900563,26195
803,0.204657,0.0900014,26226.4
804,0.204576,0.0899625,26264.2
805,0.204495,0.0898651,26295.7
806,0.204414,0.0897842,26333.1
807,0.204334,0.08971,26364.7
808,0.204253,0.0896326,26397.2
809,0.204173,0.0896125,26428.7
810,0.204093,0.0895659,26460.5
811,0.204013,0.089503,26492.1
812,0.203933,0.0894035,26523.7
813,0.203853,0.0893164,26555.3
814,0.203773,0.0892413,26586.8
815,0.203693,0.0891582,26618.3
816,0.203614,0.089106,26649.8
817,0.203535,0.0890605,26681.4
818,0.203455,0.0889773,26713
819,0.203376,0.088939,26744.5
